ADM1_FR,ADM2_FR,ADM2_PCODE,pcode_ch,year,ch,asi,bio,pluie
Batha,Fitri,TD0103,TCD0103,2024,27.999896595403666,0.0272857142857142,127.25332230147626,139.51326159120205
Batha,Fitri,TD0103,TCD0103,2025,11.999999999999998,0.0,140.91842421333808,111.69154346317116
Batha,Fitri,TD0103,TCD0103,2026,27.0,3.817571428571429,62.79739156645601,84.6451692110097
Borkou,Borkou,TD0201,TCD0201,1999,,,,
Borkou,Borkou,TD0201,TCD0201,2000,,,,
Borkou,Borkou,TD0201,TCD0201,2001,,,,
Borkou,Borkou,TD0201,TCD0201,2002,,,,
Borkou,Borkou,TD0201,TCD0201,2003,,,,
Borkou,Borkou,TD0201,TCD0201,2004,,,,
Borkou,Borkou,TD0201,TCD0201,2005,,,,
Borkou,Borkou,TD0201,TCD0201,2006,,,,
Borkou,Borkou,TD0201,TCD0201,2007,,,,
Borkou,Borkou,TD0201,TCD0201,2008,,,,
Borkou,Borkou,TD0201,TCD0201,2009,,,,
Borkou,Borkou,TD0201,TCD0201,2010,,,,
Borkou,Borkou,TD0201,TCD0201,2011,,,,
Borkou,Borkou,TD0201,TCD0201,2012,,,,
Borkou,Borkou,TD0201,TCD0201,2013,,,,
Borkou,Borkou,TD0201,TCD0201,2014,,,,
Borkou,Borkou,TD0201,TCD0201,2015,0.0,,,
Borkou,Borkou,TD0201,TCD0201,2016,0.0,,,
Borkou,Borkou,TD0201,TCD0201,2017,,,,
Borkou,Borkou,TD0201,TCD0201,2018,5.000053248703394,,,
Borkou,Borkou,TD0201,TCD0201,2019,20.999722185065902,,,
Borkou,Borkou,TD0201,TCD0201,2020,28.000437367050356,,,
Borkou,Borkou,TD0201,TCD0201,2021,33.999961596067436,,,
Borkou,Borkou,TD0201,TCD0201,2022,14.000033822634103,,,
Borkou,Borkou,TD0201,TCD0201,2023,14.99939476733127,,,
Borkou,Borkou,TD0201,TCD0201,2024,22.999706029846617,,,
Borkou,Borkou,TD0201,TCD0201,2025,15.0,,,
Borkou,Borkou,TD0201,TCD0201,2026,8.0,,,
Borkou,Borkou Yala,TD0202,TCD0202,1999,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2000,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2001,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2002,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2003,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2004,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2005,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2006,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2007,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2008,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2009,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2010,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2011,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2012,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2013,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2014,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2015,0.0,,,
Borkou,Borkou Yala,TD0202,TCD0202,2016,0.0,,,
Borkou,Borkou Yala,TD0202,TCD0202,2017,,,,
Borkou,Borkou Yala,TD0202,TCD0202,2018,4.001004436260149,,,
